Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
204,Augsburg,2022-02-19,1.1,,Freiburg,de Bundesliga,L 1-2,1,2,-1,54,1,0,0,0,1.1,1.1,-1,-1,1,1,-0.1,-0.1,0,0.06,17,0.06,0.25,4,23.5,19.5,0,Match Report
205,Arminia,2022-02-19,0.8,,Union Berlin,de Bundesliga,W 1-0,1,0,+1,42,1,0,0,0,0.8,0.8,-0.1,-0.1,0.6,0.5,+0.2,+0.2,+0.4,0.07,12,0.08,0.5,2,16.7,19.4,1,Match Report
206,Wolfsburg,2022-02-19,1.5,,Hoffenheim,de Bundesliga,L 1-2,1,2,-1,55,1,0,0,0,1.5,1.5,0,0,1.3,1.2,-0.5,-0.5,-0.3,0.11,14,0.07,0.17,6,42.9,18.3,0,Match Report
207,Stuttgart,2022-02-19,1.2,,Bochum,de Bundesliga,D 1-1,1,1,0,55,0,0,0,0,1.2,1.2,-0.9,-0.1,1.1,1,-1.2,-1.2,-1.1,0.08,16,0,0,7,43.8,20.9,0,Match Report
208,Union Berlin,2022-02-19,0.9,@,Arminia,de Bundesliga,L 0-1,0,1,-1,58,0,0,0,0,0.9,0.9,+0.1,+0.1,0.7,0.6,-0.9,-0.9,-0.7,0.09,10,0,0,3,30,14.3,0,Match Report
209,Freiburg,2022-02-19,2,@,Augsburg,de Bundesliga,W 2-1,2,1,+1,46,2,0,0,0,2,2,+1.0,+1.0,0.8,0.7,0,0,+0.2,0.13,16,0.13,0.4,5,31.3,18.6,3,Match Report
210,Bochum,2022-02-19,2,@,Stuttgart,de Bundesliga,D 1-1,1,1,0,45,0,1,1,0,2,1.3,+0.9,+0.1,1.2,1.7,-1,-1.3,-1.2,0.11,11,0,0,3,27.3,22.4,0,Match Report
211,Köln,2022-02-19,1.1,,Eint Frankfurt,de Bundesliga,W 1-0,1,0,+1,58,1,0,0,0,1.1,1.1,+0.5,+0.5,1,1.1,-0.1,-0.1,0,0.08,13,0.08,0.13,8,61.5,16.7,1,Match Report
212,Eint Frankfurt,2022-02-19,0.6,@,Köln,de Bundesliga,L 0-1,0,1,-1,42,0,0,0,0,0.6,0.6,-0.5,-0.5,0.6,0.9,-0.6,-0.6,-0.6,0.06,10,0,0,2,20,19.5,0,Match Report
213,Mainz 05,2022-02-18,0.9,,Leverkusen,de Bundesliga,W 3-2,3,2,+1,41,3,0,0,0,0.9,0.9,-0.1,-0.1,0.5,1.2,+2.1,+2.1,-0.5,0.05,18,0.17,0.6,5,27.8,18.4,1,Match Report
214,Leverkusen,2022-02-18,1,@,Mainz 05,de Bundesliga,L 2-3,2,3,-1,59,2,0,0,0,1,1,+0.1,+0.1,1,1.4,+1.0,+1.0,+1.0,0.14,7,0.29,0.33,6,85.7,16.1,0,Match Report
215,Hoffenheim,2022-02-13,2.8,,Arminia,de Bundesliga,W 2-0,2,0,+2,53,2,0,0,0,2.8,2.8,+1.8,+1.8,2.5,3.7,-0.8,-0.8,-0.5,0.12,24,0.08,0.25,8,33.3,11.7,0,Match Report
216,Arminia,2022-02-13,0.9,@,Hoffenheim,de Bundesliga,L 0-2,0,2,-2,47,0,0,0,0,0.9,0.9,-1.8,-1.8,0.8,0.5,-0.9,-0.9,-0.8,0.13,8,0,0,3,37.5,18.4,1,Match Report
217,Union Berlin,2022-02-13,1.2,,Dortmund,de Bundesliga,L 0-3,0,3,-3,40,0,0,0,0,1.2,1.2,-1,-1,1.1,2.1,-1.2,-1.2,-1.1,0.11,11,0,0,2,18.2,16.2,0,Match Report
218,Dortmund,2022-02-13,2.2,@,Union Berlin,de Bundesliga,W 3-0,3,0,+3,60,3,0,0,0,2.2,2.2,+1.0,+1.0,1.7,1,+0.8,+0.8,+0.3,0.25,10,0.3,0.5,6,60,14.4,1,Match Report
219,Bayern Munich,2022-02-12,1.9,@,Bochum,de Bundesliga,L 2-4,2,4,-2,64,2,0,0,0,1.9,1.9,+0.5,+1.3,1.2,1.3,+0.1,+0.1,-0.2,0.09,21,0.1,0.5,4,19,17.4,2,Match Report
220,Augsburg,2022-02-12,1.6,@,Gladbach,de Bundesliga,L 2-3,2,3,-1,43,2,0,0,0,1.6,1.6,-0.7,-0.7,1.4,1.1,+0.4,+0.4,+0.6,0.11,15,0.13,0.33,6,40,14.1,0,Match Report
221,Greuther Fürth,2022-02-12,2.4,,Hertha BSC,de Bundesliga,W 2-1,2,1,+1,40,1,1,1,0,2.4,1.6,+0.3,-0.5,1.3,1.2,-0.4,-0.6,-0.3,0.1,17,0.06,0.25,4,23.5,16,1,Match Report
222,Hertha BSC,2022-02-12,2.1,@,Greuther Fürth,de Bundesliga,L 1-2,1,2,-1,60,1,0,0,0,2.1,2.1,-0.3,+0.5,1.7,1.8,-1.1,-1.1,-0.7,0.08,26,0.04,0.14,7,26.9,15.8,1,Match Report
223,Gladbach,2022-02-12,2.4,,Augsburg,de Bundesliga,W 3-2,3,2,+1,57,3,0,0,0,2.4,2.4,+0.7,+0.7,2.4,3.2,+0.6,+0.6,+0.6,0.17,14,0.21,0.6,5,35.7,13.9,0,Match Report
224,Wolfsburg,2022-02-12,1.5,@,Eint Frankfurt,de Bundesliga,W 2-0,2,0,+2,39,1,1,1,0,1.5,0.8,+0.5,-0.3,0.7,0.6,+0.5,+0.2,-0.7,0.08,10,0.1,0.5,2,20,18.9,0,Match Report
225,Stuttgart,2022-02-12,1,@,Leverkusen,de Bundesliga,L 2-4,2,4,-2,31,2,0,0,0,1,1,-0.9,-0.9,0.4,0.5,+1.0,+1.0,+0.6,0.13,8,0.25,0.5,4,50,13.7,0,Match Report
226,Mainz 05,2022-02-12,2.3,@,Freiburg,de Bundesliga,D 1-1,1,1,0,40,1,0,0,0,2.3,2.3,+0.5,+0.5,1.4,2.1,-1.3,-1.3,-1.4,0.13,20,0.05,0.2,5,25,19.3,1,Match Report
227,Freiburg,2022-02-12,1.7,,Mainz 05,de Bundesliga,D 1-1,1,1,0,60,1,0,0,0,1.7,1.7,-0.5,-0.5,1.1,1.2,-0.7,-0.7,-0.1,0.1,17,0.06,0.2,5,29.4,20.6,3,Match Report
228,Bochum,2022-02-12,1.4,,Bayern Munich,de Bundesliga,W 4-2,4,2,+2,36,3,1,1,0,1.4,0.6,-0.5,-1.3,0.6,0.4,+2.6,+2.4,+1.4,0.06,10,0.3,0.6,5,50,19.5,0,Match Report
229,Leverkusen,2022-02-12,1.9,,Stuttgart,de Bundesliga,W 4-2,4,2,+2,69,4,0,0,0,1.9,1.9,+0.9,+0.9,1.5,3.1,+2.1,+2.1,+1.5,0.1,20,0.2,0.67,6,30,18,0,Match Report
230,Eint Frankfurt,2022-02-12,1,,Wolfsburg,de Bundesliga,L 0-2,0,2,-2,61,0,0,0,0,1,1,-0.5,+0.3,0.9,1.3,-1,-1,-0.9,0.06,17,0,0,3,17.6,15.5,0,Match Report
231,RB Leipzig,2022-02-11,0.9,,Köln,de Bundesliga,W 3-1,3,1,+2,50,3,0,0,0,0.9,0.9,+0.1,+0.1,0.7,0.8,+2.1,+2.1,+1.3,0.15,6,0.5,0.75,4,66.7,18.4,1,Match Report
232,Köln,2022-02-11,0.9,@,RB Leipzig,de Bundesliga,L 1-3,1,3,-2,50,1,0,0,0,0.9,0.9,-0.1,-0.1,0.8,1.2,+0.1,+0.1,+0.2,0.1,9,0.11,0.5,2,22.2,17.2,0,Match Report
233,Greuther Fürth,2022-02-06,1.1,@,Wolfsburg,de Bundesliga,L 1-4,1,4,-3,44,0,1,1,0,1.1,0.3,-1.3,-2.1,0.2,0.4,-0.1,-0.3,-0.2,0.05,7,0,0,3,42.9,18.9,1,Match Report
234,Wolfsburg,2022-02-06,2.4,,Greuther Fürth,de Bundesliga,W 4-1,4,1,+3,56,4,0,0,0,2.4,2.4,+1.3,+2.1,1.4,1.2,+1.6,+1.6,-0.4,0.18,14,0.29,0.67,6,42.9,18.1,3,Match Report
235,Dortmund,2022-02-06,1.7,,Leverkusen,de Bundesliga,L 2-5,2,5,-3,64,1,0,0,0,1.7,1.7,-0.2,-0.2,0.6,0.8,-0.7,-0.7,-0.6,0.12,14,0.07,0.17,6,42.9,21.5,1,Match Report
236,Leverkusen,2022-02-06,2,@,Dortmund,de Bundesliga,W 5-2,5,2,+3,36,4,0,0,0,2,2,+0.2,+0.2,1.4,1.1,+2.0,+2.0,+0.6,0.2,10,0.4,0.67,6,60,12.4,1,Match Report
237,Hoffenheim,2022-02-05,1.6,@,Mainz 05,de Bundesliga,L 0-2,0,2,-2,59,0,0,0,0,1.6,1.6,-0.6,+0.2,1.6,2.1,-1.6,-1.6,-1.6,0.1,16,0,0,3,18.8,13.5,0,Match Report
238,Bayern Munich,2022-02-05,3.1,,RB Leipzig,de Bundesliga,W 3-2,3,2,+1,58,2,0,0,0,3.1,3.1,+0.9,+0.9,2.3,2.6,-1.1,-1.1,-1.3,0.14,23,0.09,0.29,7,30.4,17.3,1,Match Report
239,Augsburg,2022-02-05,1.8,,Union Berlin,de Bundesliga,W 2-0,2,0,+2,47,2,0,0,0,1.8,1.8,+0.1,+0.1,0.6,0.5,+0.2,+0.2,+0.4,0.15,14,0.14,0.29,7,50,18.5,0,Match Report
240,Arminia,2022-02-05,0.5,,Gladbach,de Bundesliga,D 1-1,1,1,0,39,1,0,0,0,0.5,0.5,-1.5,-1.5,0.3,0.3,+0.5,+0.5,+0.7,0.05,11,0.09,0.2,5,45.5,18.5,0,Match Report
241,Gladbach,2022-02-05,2,@,Arminia,de Bundesliga,D 1-1,1,1,0,61,1,0,0,0,2,2,+1.5,+1.5,0.8,1.2,-1,-1,+0.2,0.1,21,0.05,0.25,4,19,16.6,1,Match Report
242,Stuttgart,2022-02-05,1.5,,Eint Frankfurt,de Bundesliga,L 2-3,2,3,-1,52,2,0,0,0,1.5,1.5,+0.4,+0.4,1.5,1.8,+0.5,+0.5,+0.5,0.11,15,0.13,0.4,5,33.3,13.9,0,Match Report
243,Union Berlin,2022-02-05,1.7,@,Augsburg,de Bundesliga,L 0-2,0,2,-2,53,0,0,0,0,1.7,1.7,-0.1,-0.1,1.3,0.8,-1.7,-1.7,-1.3,0.12,14,0,0,4,28.6,16.3,0,Match Report
244,Mainz 05,2022-02-05,2.2,,Hoffenheim,de Bundesliga,W 2-0,2,0,+2,41,1,1,1,0,2.2,1.4,+0.6,-0.2,1.3,1,-0.2,-0.4,-0.3,0.16,9,0.11,0.33,3,33.3,17.2,1,Match Report
245,Freiburg,2022-02-05,0.7,@,Köln,de Bundesliga,L 0-1,0,1,-1,58,0,0,0,0,0.7,0.7,-0.3,-0.3,0.5,1.2,-0.7,-0.7,-0.5,0.05,15,0,0,2,13.3,20.9,1,Match Report
246,RB Leipzig,2022-02-05,2.1,@,Bayern Munich,de Bundesliga,L 2-3,2,3,-1,42,2,0,0,0,2.1,2.1,-0.9,-0.9,1.9,1.7,-0.1,-0.1,+0.1,0.19,12,0.17,0.29,7,58.3,13.2,0,Match Report
247,Köln,2022-02-05,1,,Freiburg,de Bundesliga,W 1-0,1,0,+1,42,1,0,0,0,1,1,+0.3,+0.3,1,0.9,0,0,0,0.09,12,0.08,0.33,3,25,16.8,0,Match Report
248,Eint Frankfurt,2022-02-05,1.1,@,Stuttgart,de Bundesliga,W 3-2,3,2,+1,48,3,0,0,0,1.1,1.1,-0.4,-0.4,1,1,+1.9,+1.9,+2.0,0.08,15,0.2,0.5,6,40,15.3,0,Match Report
249,Hertha BSC,2022-02-04,0.4,,Bochum,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,0.4,0.4,-0.7,-0.7,0.3,0.5,+0.6,+0.6,+0.7,0.03,13,0.08,0.33,3,23.1,24.2,0,Match Report
250,Bochum,2022-02-04,1.1,@,Hertha BSC,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,1.1,1.1,+0.7,+0.7,0.4,0.6,-0.1,-0.1,-0.4,0.12,10,0.1,0.33,3,30,17.4,0,Match Report
251,Bayern Munich,2022-01-23,5.5,@,Hertha BSC,de Bundesliga,W 4-1,4,1,+3,70,4,0,0,0,5.5,5.5,+4.6,+4.6,4.6,4.6,-1.5,-1.5,-4.6,0.18,30,0.13,0.22,18,60,15.2,0,Match Report
252,Hertha BSC,2022-01-23,0.9,,Bayern Munich,de Bundesliga,L 1-4,1,4,-3,30,1,0,0,0,0.9,0.9,-4.6,-4.6,0.8,0.9,+0.1,+0.1,-0.8,0.19,5,0.2,0.5,2,40,11.1,0,Match Report
253,Wolfsburg,2022-01-23,0.8,@,RB Leipzig,de Bundesliga,L 0-2,0,2,-2,47,0,0,0,0,0.8,0.8,-0.7,-0.7,0.7,0.6,-0.8,-0.8,-0.7,0.09,10,0,0,3,30,19.5,1,Match Report
254,RB Leipzig,2022-01-23,1.5,,Wolfsburg,de Bundesliga,W 2-0,2,0,+2,53,2,0,0,0,1.5,1.5,+0.7,+0.7,1,1.1,+0.5,+0.5,0,0.14,11,0.18,0.67,3,27.3,21.7,1,Match Report
255,Hoffenheim,2022-01-22,1.7,,Dortmund,de Bundesliga,L 2-3,2,3,-1,58,2,0,0,0,1.7,1.7,+0.2,+0.2,1.4,1.9,+0.3,+0.3,+0.6,0.11,16,0.13,0.67,3,18.8,16.5,1,Match Report
256,Augsburg,2022-01-22,1.5,@,Leverkusen,de Bundesliga,L 1-5,1,5,-4,34,1,0,0,0,1.5,1.5,-1.3,-1.3,0.8,1.3,-0.5,-0.5,-0.8,0.11,14,0.07,0.2,5,35.7,18,1,Match Report
257,Greuther Fürth,2022-01-22,1.3,,Mainz 05,de Bundesliga,W 2-1,2,1,+1,42,1,0,0,0,1.3,1.3,-0.4,-0.4,1.2,0.9,-0.3,-0.3,-0.2,0.14,9,0.11,0.2,5,55.6,21.3,2,Match Report
258,Gladbach,2022-01-22,1.5,,Union Berlin,de Bundesliga,L 1-2,1,2,-1,59,1,0,0,0,1.5,1.5,+0.4,+1.1,0.5,0.9,-0.5,-0.5,+0.5,0.14,11,0.09,0.2,5,45.5,20.3,1,Match Report
259,Stuttgart,2022-01-22,0.3,@,Freiburg,de Bundesliga,L 0-2,0,2,-2,50,0,0,0,0,0.3,0.3,-1.3,-1.3,0.3,1.1,-0.3,-0.3,-0.3,0.05,6,0,0,1,16.7,19,0,Match Report
260,Union Berlin,2022-01-22,1.1,@,Gladbach,de Bundesliga,W 2-1,2,1,+1,41,1,1,1,0,1.1,0.3,-0.4,-1.1,0.3,0.3,+0.9,+0.7,+0.7,0.07,5,0.2,0.5,2,40,16.9,0,Match Report
261,Mainz 05,2022-01-22,1.7,@,Greuther Fürth,de Bundesliga,L 1-2,1,2,-1,58,1,0,0,0,1.7,1.7,+0.4,+0.4,1.5,2.2,-0.7,-0.7,-0.5,0.1,18,0.06,0.2,5,27.8,16.4,1,Match Report
262,Freiburg,2022-01-22,1.6,,Stuttgart,de Bundesliga,W 2-0,2,0,+2,50,1,0,0,0,1.6,1.6,+1.3,+1.3,1.1,1.3,-0.6,-0.6,-0.1,0.11,15,0.07,0.25,4,26.7,16.4,0,Match Report
263,Dortmund,2022-01-22,1.6,@,Hoffenheim,de Bundesliga,W 3-2,3,2,+1,42,2,0,0,0,1.6,1.6,-0.2,-0.2,1.6,0.9,+0.4,+0.4,+0.4,0.39,4,0.5,1,2,50,14.9,0,Match Report
264,Bochum,2022-01-22,1.8,,Köln,de Bundesliga,D 2-2,2,2,0,54,2,0,0,0,1.8,1.8,+0.7,+0.7,1.7,1.4,+0.2,+0.2,+0.3,0.11,17,0.12,0.29,7,41.2,17.9,0,Match Report
265,Köln,2022-01-22,1.1,@,Bochum,de Bundesliga,D 2-2,2,2,0,46,2,0,0,0,1.1,1.1,-0.7,-0.7,0.6,0.6,+0.9,+0.9,+0.4,0.14,8,0.25,0.67,3,37.5,14.2,0,Match Report
266,Leverkusen,2022-01-22,2.8,,Augsburg,de Bundesliga,W 5-1,5,1,+4,66,5,0,0,0,2.8,2.8,+1.3,+1.3,2.1,2.5,+2.2,+2.2,+1.9,0.13,22,0.23,0.42,12,54.5,15,0,Match Report
267,Arminia,2022-01-21,1.3,@,Eint Frankfurt,de Bundesliga,W 2-0,2,0,+2,32,2,0,0,0,1.3,1.3,-0.6,-0.6,0.5,0.9,+0.7,+0.7,+0.5,0.16,8,0.25,0.4,5,62.5,14.1,0,Match Report
268,Eint Frankfurt,2022-01-21,1.9,,Arminia,de Bundesliga,L 0-2,0,2,-2,68,0,0,0,0,1.9,1.9,+0.6,+0.6,1,1.2,-1.9,-1.9,-1,0.11,18,0,0,7,38.9,13.2,0,Match Report
269,Augsburg,2022-01-16,1,,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,49,1,0,0,0,1,1,-1.6,-1.6,0.8,0.9,0,0,+0.2,0.1,10,0.1,0.25,4,40,16.8,0,Match Report
270,Greuther Fürth,2022-01-16,0.7,@,Arminia,de Bundesliga,D 2-2,2,2,0,55,2,0,0,0,0.7,0.7,+0.1,+0.1,0.6,0.8,+1.3,+1.3,+1.4,0.11,6,0.33,0.67,3,50,16.1,1,Match Report
271,Arminia,2022-01-16,0.5,,Greuther Fürth,de Bundesliga,D 2-2,2,2,0,45,2,0,0,0,0.5,0.5,-0.1,-0.1,0.4,0.5,+1.5,+1.5,+0.6,0.04,13,0.15,0.4,5,38.5,19.9,0,Match Report
272,Eint Frankfurt,2022-01-16,2.6,@,Augsburg,de Bundesliga,D 1-1,1,1,0,51,1,0,0,0,2.6,2.6,+1.6,+1.6,1.9,1,-1.6,-1.6,-0.9,0.19,14,0.07,0.25,4,28.6,17,2,Match Report
273,Hoffenheim,2022-01-15,0.8,@,Union Berlin,de Bundesliga,L 1-2,1,2,-1,58,0,0,0,0,0.8,0.8,-0.5,-0.5,0.7,0.8,-0.8,-0.8,-0.7,0.08,11,0,0,4,36.4,17.3,1,Match Report
274,Bayern Munich,2022-01-15,3.3,@,Köln,de Bundesliga,W 4-0,4,0,+4,51,4,0,0,0,3.3,3.3,+2.2,+2.2,3.2,3.8,+0.7,+0.7,+0.8,0.14,23,0.17,0.44,9,39.1,13.3,0,Match Report
275,Hertha BSC,2022-01-15,0.3,@,Wolfsburg,de Bundesliga,D 0-0,0,0,0,52,0,0,0,0,0.3,0.3,-1.4,-1.4,0.2,0.3,-0.3,-0.3,-0.2,0.05,6,0,0,1,16.7,15.8,0,Match Report
276,Gladbach,2022-01-15,1.2,,Leverkusen,de Bundesliga,L 1-2,1,2,-1,54,1,0,0,0,1.2,1.2,-4.1,-2.4,0.6,1.1,-0.2,-0.2,-0.6,0.07,17,0.06,0.17,6,35.3,18.7,2,Match Report
277,Wolfsburg,2022-01-15,1.7,,Hertha BSC,de Bundesliga,D 0-0,0,0,0,48,0,0,0,0,1.7,1.7,+1.4,+1.4,1.6,1.6,-1.7,-1.7,-1.6,0.19,9,0,0,3,33.3,15.1,0,Match Report
278,Stuttgart,2022-01-15,1,,RB Leipzig,de Bundesliga,L 0-2,0,2,-2,51,0,0,0,0,1,1,-0.5,+0.3,0.8,1,-1,-1,-0.8,0.06,16,0,0,8,50,16.3,0,Match Report
279,Union Berlin,2022-01-15,1.3,,Hoffenheim,de Bundesliga,W 2-1,2,1,+1,42,2,0,0,0,1.3,1.3,+0.5,+0.5,0.9,1,+0.7,+0.7,+0.1,0.15,9,0.22,0.5,4,44.4,9.6,0,Match Report
280,Mainz 05,2022-01-15,1.7,,Bochum,de Bundesliga,W 1-0,1,0,+1,53,1,0,0,0,1.7,1.7,+0.2,+1.0,1.4,1.1,-0.7,-0.7,-0.4,0.09,19,0.05,0.2,5,26.3,19.4,0,Match Report
281,RB Leipzig,2022-01-15,1.5,@,Stuttgart,de Bundesliga,W 2-0,2,0,+2,49,1,1,1,0,1.5,0.7,+0.5,-0.3,0.7,1.4,+0.5,+0.3,+0.3,0.12,6,0.17,0.5,2,33.3,18.8,0,Match Report
282,Bochum,2022-01-15,1.5,@,Mainz 05,de Bundesliga,L 0-1,0,1,-1,47,0,0,1,1,1.5,0.7,-0.2,-1,0.6,1,-1.5,-0.7,-0.6,0.06,11,0,0,3,27.3,15.3,0,Match Report
283,Köln,2022-01-15,1,,Bayern Munich,de Bundesliga,L 0-4,0,4,-4,49,0,0,0,0,1,1,-2.2,-2.2,0.9,1.2,-1,-1,-0.9,0.09,12,0,0,3,25,15.5,0,Match Report
284,Leverkusen,2022-01-15,5.3,@,Gladbach,de Bundesliga,W 2-1,2,1,+1,46,2,0,2,2,5.3,3.6,+4.1,+2.4,3.3,2.2,-3.3,-1.6,-1.3,0.13,30,0.07,0.17,12,40,15,0,Match Report
285,Freiburg,2022-01-14,0.9,@,Dortmund,de Bundesliga,L 1-5,1,5,-4,34,1,0,0,0,0.9,0.9,-1.5,-1.5,0.2,0.5,+0.1,+0.1,-0.2,0.18,5,0.2,0.25,4,80,12.6,0,Match Report
286,Dortmund,2022-01-14,2.4,,Freiburg,de Bundesliga,W 5-1,5,1,+4,66,5,0,0,0,2.4,2.4,+1.5,+1.5,2.3,2.3,+2.6,+2.6,+2.7,0.12,20,0.25,0.71,7,35,14,1,Match Report
287,Hertha BSC,2022-01-09,1.2,,Köln,de Bundesliga,L 1-3,1,3,-2,53,1,0,0,0,1.2,1.2,-0.1,-0.1,1.1,0.8,-0.2,-0.2,-1.1,0.11,11,0.09,0.2,5,45.5,15.9,1,Match Report
288,Wolfsburg,2022-01-09,0.4,@,Bochum,de Bundesliga,L 0-1,0,1,-1,50,0,0,0,0,0.4,0.4,-0.5,-0.5,0.3,0.3,-0.4,-0.4,-0.3,0.03,12,0,0,3,25,22.9,0,Match Report
289,Bochum,2022-01-09,0.9,,Wolfsburg,de Bundesliga,W 1-0,1,0,+1,50,1,0,0,0,0.9,0.9,+0.5,+0.5,0.6,0.6,+0.1,+0.1,-0.6,0.07,12,0.08,0.33,3,25,18.3,0,Match Report
290,Köln,2022-01-09,1.2,@,Hertha BSC,de Bundesliga,W 3-1,3,1,+2,47,3,0,0,0,1.2,1.2,+0.1,+0.1,1,1.4,+1.8,+1.8,0,0.09,14,0.21,0.43,7,50,15.7,0,Match Report
291,Hoffenheim,2022-01-08,2.2,,Augsburg,de Bundesliga,W 3-1,3,1,+2,58,3,0,0,0,2.2,2.2,+1.3,+1.3,1.6,3,+0.8,+0.8,+0.4,0.17,13,0.23,0.6,5,38.5,13.8,0,Match Report
292,Augsburg,2022-01-08,0.9,@,Hoffenheim,de Bundesliga,L 1-3,1,3,-2,42,1,0,0,0,0.9,0.9,-1.3,-1.3,0.8,1,+0.1,+0.1,+0.2,0.09,10,0.1,0.33,3,30,20.8,0,Match Report
293,Greuther Fürth,2022-01-08,0.9,,Stuttgart,de Bundesliga,D 0-0,0,0,0,39,0,0,0,0,0.9,0.9,-1,-1,0.6,0.6,-0.9,-0.9,-0.6,0.09,10,0,0,2,20,20,0,Match Report
294,Arminia,2022-01-08,1,@,Freiburg,de Bundesliga,D 2-2,2,2,0,51,2,0,0,0,1,1,-0.8,-0.8,0.7,0.9,+1.0,+1.0,+1.3,0.07,15,0.13,0.4,5,33.3,17.3,0,Match Report
295,Stuttgart,2022-01-08,1.9,@,Greuther Fürth,de Bundesliga,D 0-0,0,0,0,61,0,0,0,0,1.9,1.9,+1.0,+1.0,1.5,1.4,-1.9,-1.9,-1.5,0.11,17,0,0,2,11.8,15.8,1,Match Report
296,Union Berlin,2022-01-08,2.7,@,Leverkusen,de Bundesliga,D 2-2,2,2,0,36,2,0,0,0,2.7,2.7,+1.1,+1.1,1.6,0.5,-0.7,-0.7,-0.6,0.16,19,0.11,0.29,7,36.8,14.3,0,Match Report
297,Mainz 05,2022-01-08,0.3,@,RB Leipzig,de Bundesliga,L 1-4,1,4,-3,32,1,0,0,0,0.3,0.3,-2.5,-2.4,0.3,0.3,+0.7,+0.7,+0.7,0.15,2,0.5,1,1,50,13.1,1,Match Report
298,Freiburg,2022-01-08,1.8,,Arminia,de Bundesliga,D 2-2,2,2,0,49,2,0,0,0,1.8,1.8,+0.8,+0.8,1.5,1.8,+0.2,+0.2,-0.5,0.11,18,0.11,0.4,5,27.8,15.5,1,Match Report
299,RB Leipzig,2022-01-08,2.9,,Mainz 05,de Bundesliga,W 4-1,4,1,+3,68,3,1,1,0,2.9,2.7,+2.5,+2.4,2.2,1.5,+1.1,+0.3,+0.8,0.21,14,0.21,0.5,6,42.9,19.3,1,Match Report
300,Dortmund,2022-01-08,2,@,Eint Frankfurt,de Bundesliga,W 3-2,3,2,+1,64,3,0,0,0,2,2,+0.6,+0.6,1.4,1.6,+1.0,+1.0,+0.6,0.1,20,0.15,0.38,8,40,14.1,0,Match Report
301,Leverkusen,2022-01-08,1.6,,Union Berlin,de Bundesliga,D 2-2,2,2,0,64,2,0,0,0,1.6,1.6,-1.1,-1.1,1.6,1.4,+0.4,+0.4,-0.6,0.09,19,0.11,0.25,8,42.1,15.3,0,Match Report
302,Eint Frankfurt,2022-01-08,1.4,,Dortmund,de Bundesliga,L 2-3,2,3,-1,36,2,0,0,0,1.4,1.4,-0.6,-0.6,0.9,0.7,+0.6,+0.6,+0.1,0.12,12,0.17,0.4,5,41.7,17.4,0,Match Report
303,Bayern Munich,2022-01-07,1.9,,Gladbach,de Bundesliga,L 1-2,1,2,-1,62,1,0,0,0,1.9,1.9,+0.9,+0.9,1.3,1.7,-0.9,-0.9,-0.3,0.11,18,0.06,0.17,6,33.3,18,1,Match Report
304,Gladbach,2022-01-07,1,@,Bayern Munich,de Bundesliga,W 2-1,2,1,+1,38,2,0,0,0,1,1,-0.9,-0.9,0.6,0.7,+1.0,+1.0,+0.4,0.1,10,0.2,0.5,4,40,13,0,Match Report
