Rk,Team,Date,xG,Venue,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Match Report
406,Union Berlin,2021-11-20,1.5,,Hertha BSC,de Bundesliga,W 2-0,2,0,+2,42,2,0,0,0,1.5,1.5,+1.1,+1.1,0.9,1.4,+0.5,+0.5,+0.1,0.1,15,0.13,0.4,5,33.3,17,0,Match Report
407,RB Leipzig,2021-11-20,0.2,@,Hoffenheim,de Bundesliga,L 0-2,0,2,-2,58,0,0,0,0,0.2,0.2,-2.8,-2.8,0.2,0.7,-0.2,-0.2,-0.2,0.05,5,0,,0,0,19.2,0,Match Report
408,Dortmund,2021-11-20,2.2,,Stuttgart,de Bundesliga,W 2-1,2,1,+1,64,2,0,0,0,2.2,2.2,+0.6,+0.6,1.2,1.5,-0.2,-0.2,-0.2,0.13,21,0.1,0.4,5,23.8,19.8,2,Match Report
409,Bochum,2021-11-20,0.8,@,Leverkusen,de Bundesliga,L 0-1,0,1,-1,45,0,0,0,0,0.8,0.8,-0.8,-0.8,0.6,0.7,-0.8,-0.8,-0.6,0.04,21,0,0,7,33.3,21.7,2,Match Report
410,Leverkusen,2021-11-20,1.7,,Bochum,de Bundesliga,W 1-0,1,0,+1,55,1,0,0,0,1.7,1.7,+0.8,+0.8,1.6,1.6,-0.7,-0.7,-0.6,0.15,11,0.09,0.2,5,45.5,18.3,1,Match Report
411,Bayern Munich,2021-11-19,1.2,@,Augsburg,de Bundesliga,L 1-2,1,2,-1,78,1,0,0,0,1.2,1.2,+0.8,+0.8,0.9,2,-0.2,-0.2,+0.1,0.07,18,0.06,0.25,4,22.2,17.9,0,Match Report
412,Augsburg,2021-11-19,0.4,,Bayern Munich,de Bundesliga,W 2-1,2,1,+1,22,2,0,0,0,0.4,0.4,-0.8,-0.8,0.1,0.3,+1.6,+1.6,+0.9,0.09,5,0.4,0.67,3,60,18.3,0,Match Report
413,Greuther Fürth,2021-11-07,2.4,,Eint Frankfurt,de Bundesliga,L 1-2,1,2,-1,54,1,0,0,0,2.4,2.4,+1.2,+1.2,0.9,0.9,-1.4,-1.4,-0.9,0.12,20,0.05,0.5,2,10,14.9,0,Match Report
414,Hertha BSC,2021-11-07,0.8,,Leverkusen,de Bundesliga,D 1-1,1,1,0,46,1,0,0,0,0.8,0.8,-0.2,-0.2,0.6,0.6,+0.2,+0.2,+0.4,0.05,15,0.07,0.2,5,33.3,22.5,0,Match Report
415,Union Berlin,2021-11-07,1,@,Köln,de Bundesliga,D 2-2,2,2,0,30,2,0,0,0,1,1,-0.7,-0.7,1,0.5,+1.0,+1.0,+1.0,0.1,10,0.2,0.67,3,30,14.7,0,Match Report
416,Köln,2021-11-07,1.8,,Union Berlin,de Bundesliga,D 2-2,2,2,0,70,2,0,0,0,1.8,1.8,+0.7,+0.7,0.8,1.1,+0.2,+0.2,+0.2,0.1,18,0.11,0.4,5,27.8,15.4,0,Match Report
417,Leverkusen,2021-11-07,1,@,Hertha BSC,de Bundesliga,D 1-1,1,1,0,54,1,0,0,0,1,1,+0.2,+0.2,0.8,0.8,0,0,+0.2,0.11,9,0.11,0.25,4,44.4,19.5,0,Match Report
418,Eint Frankfurt,2021-11-07,1.2,@,Greuther Fürth,de Bundesliga,W 2-1,2,1,+1,46,2,0,0,0,1.2,1.2,-1.2,-1.2,1,0.3,+0.8,+0.8,+1.0,0.08,16,0.13,0.5,4,25,20.6,1,Match Report
419,Hoffenheim,2021-11-06,0.6,@,Bochum,de Bundesliga,L 0-2,0,2,-2,62,0,0,0,0,0.6,0.6,-2.3,-1.5,0.4,0.4,-0.6,-0.6,-0.4,0.06,10,0,0,1,10,22.8,0,Match Report
420,Bayern Munich,2021-11-06,2.8,,Freiburg,de Bundesliga,W 2-1,2,1,+1,63,2,0,0,0,2.8,2.8,+1.9,+1.9,2.7,2.6,-0.8,-0.8,-0.7,0.1,29,0.07,0.18,11,37.9,16.9,1,Match Report
421,Augsburg,2021-11-06,0.7,@,Wolfsburg,de Bundesliga,L 0-1,0,1,-1,38,0,0,0,0,0.7,0.7,+0.2,+0.2,0.7,0.8,-0.7,-0.7,-0.7,0.07,10,0,0,3,30,21.6,1,Match Report
422,Arminia,2021-11-06,1.7,@,Stuttgart,de Bundesliga,W 1-0,1,0,+1,34,1,0,0,0,1.7,1.7,+0.8,+0.8,1.5,1.2,-0.7,-0.7,-0.5,0.12,15,0.07,0.33,3,20,23.5,0,Match Report
423,Wolfsburg,2021-11-06,0.5,,Augsburg,de Bundesliga,W 1-0,1,0,+1,62,1,0,0,0,0.5,0.5,-0.2,-0.2,0.4,0.9,+0.5,+0.5,+0.6,0.06,8,0.13,0.33,3,37.5,19.4,2,Match Report
424,Stuttgart,2021-11-06,0.9,,Arminia,de Bundesliga,L 0-1,0,1,-1,66,0,0,0,0,0.9,0.9,-0.8,-0.8,0.9,1.9,-0.9,-0.9,-0.9,0.1,9,0,0,3,33.3,19.5,0,Match Report
425,Freiburg,2021-11-06,1,@,Bayern Munich,de Bundesliga,L 1-2,1,2,-1,37,1,0,0,0,1,1,-1.9,-1.9,0.5,0.8,0,0,-0.5,0.08,13,0.08,0.33,3,23.1,18.7,1,Match Report
426,RB Leipzig,2021-11-06,2.6,,Dortmund,de Bundesliga,W 2-1,2,1,+1,54,2,0,0,0,2.6,2.6,+1.7,+1.7,2.5,2.7,-0.6,-0.6,-0.5,0.19,14,0.14,0.33,6,42.9,16.2,0,Match Report
427,Dortmund,2021-11-06,0.9,@,RB Leipzig,de Bundesliga,L 1-2,1,2,-1,46,1,0,0,0,0.9,0.9,-1.7,-1.7,0.8,0.6,+0.1,+0.1,+0.2,0.08,11,0.09,0.33,3,27.3,17.1,0,Match Report
428,Bochum,2021-11-06,2.9,,Hoffenheim,de Bundesliga,W 2-0,2,0,+2,38,2,0,1,1,2.9,2.1,+2.3,+1.5,1.8,1.1,-0.9,-0.1,+0.2,0.2,11,0.18,0.5,4,36.4,23.5,1,Match Report
429,Gladbach,2021-11-05,1.6,@,Mainz 05,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,1.6,1.6,+0.5,+0.5,0.6,0.6,-0.6,-0.6,-0.6,0.13,12,0.08,0.2,5,41.7,19.1,0,Match Report
430,Mainz 05,2021-11-05,1.1,,Gladbach,de Bundesliga,D 1-1,1,1,0,48,1,0,0,0,1.1,1.1,-0.5,-0.5,0.8,0.8,-0.1,-0.1,-0.8,0.06,19,0.05,0.13,8,42.1,18.1,1,Match Report
431,Augsburg,2021-10-31,2.1,,Stuttgart,de Bundesliga,W 4-1,4,1,+3,33,4,0,0,0,2.1,2.1,+1.2,+1.2,1.3,1,+1.9,+1.9,+2.7,0.12,18,0.22,0.4,10,55.6,17.5,0,Match Report
432,Gladbach,2021-10-31,1.9,,Bochum,de Bundesliga,W 2-1,2,1,+1,65,2,0,0,0,1.9,1.9,+1.1,+1.1,1.6,1.4,+0.1,+0.1,+0.4,0.13,15,0.13,0.5,4,26.7,15.6,0,Match Report
433,Stuttgart,2021-10-31,0.9,@,Augsburg,de Bundesliga,L 1-4,1,4,-3,67,1,0,0,0,0.9,0.9,-1.2,-1.2,0.7,1.1,+0.1,+0.1,+0.3,0.07,13,0.08,0.33,3,23.1,15.9,1,Match Report
434,Bochum,2021-10-31,0.8,@,Gladbach,de Bundesliga,L 1-2,1,2,-1,35,1,0,0,0,0.8,0.8,-1.1,-1.1,0.7,0.6,+0.2,+0.2,-0.7,0.07,12,0.08,0.25,4,33.3,15.1,1,Match Report
435,Bayern Munich,2021-10-30,3.2,@,Union Berlin,de Bundesliga,W 5-2,5,2,+3,60,4,1,1,0,3.2,2.4,+2.3,+1.5,2.3,1.4,+1.8,+1.6,+1.7,0.24,10,0.4,0.8,5,50,15.1,0,Match Report
436,Greuther Fürth,2021-10-30,0.8,@,Freiburg,de Bundesliga,L 1-3,1,3,-2,50,1,0,0,0,0.8,0.8,-0.7,+0.1,0.8,0.5,+0.2,+0.2,+0.2,0.1,8,0.13,0.25,4,50,21.3,0,Match Report
437,Arminia,2021-10-30,0.6,,Mainz 05,de Bundesliga,L 1-2,1,2,-1,49,1,0,0,0,0.6,0.6,-1.8,-1.8,0.3,0.5,+0.4,+0.4,+0.7,0.05,14,0.07,0.2,5,35.7,25.2,0,Match Report
438,Wolfsburg,2021-10-30,1.8,@,Leverkusen,de Bundesliga,W 2-0,2,0,+2,35,2,0,0,0,1.8,1.8,+0.2,+1.0,0.8,0.6,+0.2,+0.2,-0.8,0.17,12,0.17,0.25,8,66.7,15.9,0,Match Report
439,Union Berlin,2021-10-30,0.9,,Bayern Munich,de Bundesliga,L 2-5,2,5,-3,40,2,0,0,0,0.9,0.9,-2.3,-1.5,0.8,1.1,+1.1,+1.1,+1.2,0.1,9,0.22,0.33,6,66.7,18.7,1,Match Report
440,Mainz 05,2021-10-30,2.5,@,Arminia,de Bundesliga,W 2-1,2,1,+1,51,2,0,0,0,2.5,2.5,+1.8,+1.8,1.7,1.3,-0.5,-0.5,-1.7,0.16,16,0.13,0.5,4,25,17,1,Match Report
441,Freiburg,2021-10-30,1.5,,Greuther Fürth,de Bundesliga,W 3-1,3,1,+2,50,1,1,1,0,1.5,0.7,+0.7,-0.1,0.7,0.6,+0.5,+0.3,+0.3,0.07,11,0.09,0.25,4,36.4,22.4,0,Match Report
442,RB Leipzig,2021-10-30,3,@,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,53,1,0,0,0,3,3,+2.5,+2.5,2.1,2.6,-2,-2,-1.1,0.22,14,0.07,0.17,6,42.9,10.6,0,Match Report
443,Dortmund,2021-10-30,1.4,,Köln,de Bundesliga,W 2-0,2,0,+2,42,2,0,0,0,1.4,1.4,+0.1,+0.1,1.3,1.2,+0.6,+0.6,+0.7,0.17,8,0.25,0.4,5,62.5,14.4,1,Match Report
444,Köln,2021-10-30,1.3,@,Dortmund,de Bundesliga,L 0-2,0,2,-2,58,0,0,0,0,1.3,1.3,-0.1,-0.1,0.7,1.1,-1.3,-1.3,-0.7,0.06,21,0,0,5,23.8,18.2,0,Match Report
445,Leverkusen,2021-10-30,1.5,,Wolfsburg,de Bundesliga,L 0-2,0,2,-2,65,0,0,1,1,1.5,0.7,-0.2,-1,0.6,1,-1.5,-0.7,-0.6,0.06,12,0,,0,0,21.4,1,Match Report
446,Eint Frankfurt,2021-10-30,0.6,,RB Leipzig,de Bundesliga,D 1-1,1,1,0,47,1,0,0,0,0.6,0.6,-2.5,-2.5,0.5,0.5,+0.4,+0.4,+0.5,0.05,11,0.09,0.33,3,27.3,21.3,0,Match Report
447,Hoffenheim,2021-10-29,0.9,,Hertha BSC,de Bundesliga,W 2-0,2,0,+2,54,2,0,0,0,0.9,0.9,+0.6,+0.6,0.6,1.8,+1.1,+1.1,-0.6,0.07,13,0.15,0.67,3,23.1,14.6,0,Match Report
448,Hertha BSC,2021-10-29,0.3,@,Hoffenheim,de Bundesliga,L 0-2,0,2,-2,46,0,0,0,0,0.3,0.3,-0.6,-0.6,0.3,0.4,-0.3,-0.3,-0.3,0.06,5,0,0,2,40,19.5,1,Match Report
449,Stuttgart,2021-10-24,0.5,,Union Berlin,de Bundesliga,D 1-1,1,1,0,56,1,0,0,0,0.5,0.5,-0.5,-0.5,0.5,0.7,+0.5,+0.5,+0.5,0.06,8,0.13,0.5,2,25,16.6,0,Match Report
450,Union Berlin,2021-10-24,1,@,Stuttgart,de Bundesliga,D 1-1,1,1,0,44,1,0,0,0,1,1,+0.5,+0.5,0.9,1,0,0,+0.1,0.08,12,0.08,0.33,3,25,17.9,0,Match Report
451,Bochum,2021-10-24,2.1,,Eint Frankfurt,de Bundesliga,W 2-0,2,0,+2,41,2,0,0,0,2.1,2.1,+0.5,+1.3,1.8,1.5,-0.1,-0.1,-0.8,0.11,19,0.11,0.29,7,36.8,18.1,0,Match Report
452,Köln,2021-10-24,1.8,,Leverkusen,de Bundesliga,D 2-2,2,2,0,62,2,0,0,0,1.8,1.8,+0.8,+0.8,1.6,1.6,+0.2,+0.2,+0.4,0.09,19,0.11,0.4,5,26.3,16.3,0,Match Report
453,Leverkusen,2021-10-24,0.9,@,Köln,de Bundesliga,D 2-2,2,2,0,38,2,0,0,0,0.9,0.9,-0.8,-0.8,0.6,0.8,+1.1,+1.1,+0.4,0.11,9,0.22,0.33,6,66.7,16,0,Match Report
454,Eint Frankfurt,2021-10-24,1.6,@,Bochum,de Bundesliga,L 0-2,0,2,-2,59,0,0,1,1,1.6,0.8,-0.5,-1.3,0.7,0.6,-1.6,-0.8,-0.7,0.06,15,0,0,5,33.3,18.7,1,Match Report
455,Hoffenheim,2021-10-23,0.7,@,Bayern Munich,de Bundesliga,L 0-4,0,4,-4,39,0,0,0,0,0.7,0.7,-2.1,-2.1,0.7,0.5,-0.7,-0.7,-0.7,0.08,9,0,0,2,22.2,14.5,0,Match Report
456,Bayern Munich,2021-10-23,2.8,,Hoffenheim,de Bundesliga,W 4-0,4,0,+4,61,4,0,0,0,2.8,2.8,+2.1,+2.1,2.1,0.9,+1.2,+1.2,+1.9,0.19,15,0.27,0.57,7,46.7,15.3,0,Match Report
457,Greuther Fürth,2021-10-23,1.4,@,RB Leipzig,de Bundesliga,L 1-4,1,4,-3,44,0,1,1,0,1.4,0.6,-0.9,-0.9,0.5,1.3,-0.4,-0.6,-0.5,0.08,8,0,0,3,37.5,21.2,0,Match Report
458,Arminia,2021-10-23,1.4,,Dortmund,de Bundesliga,L 1-3,1,3,-2,31,0,1,1,0,1.4,0.6,-0.9,-0.9,0.4,0.8,-0.4,-0.6,-0.4,0.04,15,0,0,6,40,21.1,0,Match Report
459,Hertha BSC,2021-10-23,1,,Gladbach,de Bundesliga,W 1-0,1,0,+1,42,1,0,0,0,1,1,+0.5,+0.5,0.3,0.3,0,0,-0.3,0.1,10,0.1,0.25,4,40,16.1,0,Match Report
460,Gladbach,2021-10-23,0.5,@,Hertha BSC,de Bundesliga,L 0-1,0,1,-1,58,0,0,0,0,0.5,0.5,-0.5,-0.5,0.4,0.6,-0.5,-0.5,-0.4,0.05,10,0,0,1,10,16.9,0,Match Report
461,Wolfsburg,2021-10-23,1.3,,Freiburg,de Bundesliga,L 0-2,0,2,-2,56,0,0,0,0,1.3,1.3,-0.2,-0.2,1.2,2,-1.3,-1.3,-1.2,0.07,18,0,0,4,22.2,15.4,1,Match Report
462,Freiburg,2021-10-23,1.5,@,Wolfsburg,de Bundesliga,W 2-0,2,0,+2,44,2,0,0,0,1.5,1.5,+0.2,+0.2,1.1,0.4,+0.5,+0.5,-0.1,0.17,11,0.18,0.5,4,36.4,15.5,1,Match Report
463,RB Leipzig,2021-10-23,2.3,,Greuther Fürth,de Bundesliga,W 4-1,4,1,+3,56,3,1,1,0,2.3,1.5,+0.9,+0.9,1.4,1.7,+1.7,+1.5,+0.6,0.13,12,0.25,0.75,4,33.3,18.4,0,Match Report
464,Dortmund,2021-10-23,2.4,@,Arminia,de Bundesliga,W 3-1,3,1,+2,69,2,1,1,0,2.4,1.6,+0.9,+0.9,1.2,1,+0.6,+0.4,-0.2,0.13,13,0.15,0.33,6,46.2,17.1,0,Match Report
465,Augsburg,2021-10-22,0.9,@,Mainz 05,de Bundesliga,L 1-4,1,4,-3,46,1,0,0,0,0.9,0.9,-2.7,-2.7,0.9,0.6,+0.1,+0.1,+0.1,0.15,6,0.17,0.5,2,33.3,20,0,Match Report
466,Mainz 05,2021-10-22,3.7,,Augsburg,de Bundesliga,W 4-1,4,1,+3,54,4,0,0,0,3.7,3.7,+2.7,+2.7,3.5,1.8,+0.3,+0.3,+0.5,0.17,21,0.19,0.44,9,42.9,15,0,Match Report
467,Bayern Munich,2021-10-17,3.2,@,Leverkusen,de Bundesliga,W 5-1,5,1,+4,59,5,0,0,0,3.2,3.2,+2.5,+2.5,3.1,3.2,+1.8,+1.8,+1.9,0.12,27,0.19,0.45,11,40.7,16.7,0,Match Report
468,Augsburg,2021-10-17,0.6,,Arminia,de Bundesliga,D 1-1,1,1,0,50,1,0,0,0,0.6,0.6,+0.3,+0.3,0.4,0.5,+0.4,+0.4,+0.6,0.04,14,0.07,0.17,6,42.9,18,1,Match Report
469,Arminia,2021-10-17,0.3,@,Augsburg,de Bundesliga,D 1-1,1,1,0,50,1,0,0,0,0.3,0.3,-0.3,-0.3,0.1,0.9,+0.7,+0.7,-0.1,0.03,10,0.1,0.5,2,20,24,1,Match Report
470,Leverkusen,2021-10-17,0.7,,Bayern Munich,de Bundesliga,L 1-5,1,5,-4,41,1,0,0,0,0.7,0.7,-2.5,-2.5,0.6,0.8,+0.3,+0.3,+0.4,0.11,6,0.17,0.25,4,66.7,16.1,0,Match Report
471,Greuther Fürth,2021-10-16,0.8,,Bochum,de Bundesliga,L 0-1,0,1,-1,56,0,0,0,0,0.8,0.8,-0.7,-0.7,0.8,1.3,-0.8,-0.8,-0.8,0.08,11,0,0,3,27.3,19,0,Match Report
472,Hertha BSC,2021-10-16,1.8,@,Eint Frankfurt,de Bundesliga,W 2-1,2,1,+1,42,2,0,0,0,1.8,1.8,+0.1,+0.9,1.5,1.1,+0.2,+0.2,+0.5,0.15,12,0.17,0.33,6,50,13.5,1,Match Report
473,Gladbach,2021-10-16,2.6,,Stuttgart,de Bundesliga,D 1-1,1,1,0,59,1,0,0,0,2.6,2.6,+2.3,+2.3,1.9,1.5,-1.6,-1.6,-1.9,0.08,31,0.03,0.13,8,25.8,17.9,1,Match Report
474,Wolfsburg,2021-10-16,1.5,@,Union Berlin,de Bundesliga,L 0-2,0,2,-2,61,0,0,0,0,1.5,1.5,+0.6,+0.6,1.2,1.8,-1.5,-1.5,-1.2,0.12,13,0,0,4,30.8,18.2,0,Match Report
475,Stuttgart,2021-10-16,0.3,@,Gladbach,de Bundesliga,D 1-1,1,1,0,41,1,0,0,0,0.3,0.3,-2.3,-2.3,0.2,0.3,+0.7,+0.7,+0.8,0.06,5,0.2,0.5,2,40,20.9,0,Match Report
476,Union Berlin,2021-10-16,0.9,,Wolfsburg,de Bundesliga,W 2-0,2,0,+2,39,2,0,0,0,0.9,0.9,-0.6,-0.6,0.8,0.8,+1.1,+1.1,+1.2,0.17,5,0.4,0.67,3,60,12.9,1,Match Report
477,Mainz 05,2021-10-16,0.8,@,Dortmund,de Bundesliga,L 1-3,1,3,-2,33,1,0,0,0,0.8,0.8,-1.5,-0.7,0.8,0.5,+0.2,+0.2,+0.2,0.16,5,0.2,0.5,2,40,24.1,1,Match Report
478,Freiburg,2021-10-16,1.4,,RB Leipzig,de Bundesliga,D 1-1,1,1,0,53,1,0,0,0,1.4,1.4,-0.3,+0.4,1.3,1.3,-0.4,-0.4,-0.3,0.09,15,0.07,0.25,4,26.7,15.9,1,Match Report
479,RB Leipzig,2021-10-16,1.7,@,Freiburg,de Bundesliga,D 1-1,1,1,0,47,0,1,1,0,1.7,1,+0.3,-0.4,0.9,1.3,-0.7,-1,-0.9,0.09,11,0,0,2,18.2,19.4,0,Match Report
480,Dortmund,2021-10-16,2.3,,Mainz 05,de Bundesliga,W 3-1,3,1,+2,67,2,1,1,0,2.3,1.5,+1.5,+0.7,1.4,1.4,+0.7,+0.5,-0.4,0.16,10,0.2,0.67,3,30,15.3,0,Match Report
481,Bochum,2021-10-16,1.6,@,Greuther Fürth,de Bundesliga,W 1-0,1,0,+1,44,1,0,0,0,1.6,1.6,+0.7,+0.7,1.4,1,-0.6,-0.6,-0.4,0.16,10,0.1,0.5,2,20,16.1,0,Match Report
482,Eint Frankfurt,2021-10-16,1.6,,Hertha BSC,de Bundesliga,L 1-2,1,2,-1,58,0,1,1,0,1.6,0.8,-0.1,-0.9,0.7,1.2,-0.6,-0.8,-0.7,0.07,12,0,0,4,33.3,20.3,1,Match Report
483,Hoffenheim,2021-10-15,3.7,,Köln,de Bundesliga,W 5-0,5,0,+5,51,5,0,0,0,3.7,3.7,+3.0,+3.0,2,1.6,+1.3,+1.3,+1.0,0.26,14,0.36,0.63,8,57.1,12,1,Match Report
484,Köln,2021-10-15,0.7,@,Hoffenheim,de Bundesliga,L 0-5,0,5,-5,49,0,0,0,0,0.7,0.7,-3,-3,0.6,0.9,-0.7,-0.7,-0.6,0.07,10,0,,0,0,17.6,0,Match Report
485,Bayern Munich,2021-10-03,2.2,,Eint Frankfurt,de Bundesliga,L 1-2,1,2,-1,72,1,0,0,0,2.2,2.2,+1.3,+1.3,2.1,3.6,-1.2,-1.2,-1.1,0.11,20,0.05,0.1,10,50,18.8,1,Match Report
486,Arminia,2021-10-03,0.4,,Leverkusen,de Bundesliga,L 0-4,0,4,-4,34,0,0,0,0,0.4,0.4,-2.6,-1.9,0.4,0.7,-0.4,-0.4,-0.4,0.04,10,0,0,2,20,19.5,0,Match Report
487,Union Berlin,2021-10-03,1.4,@,Mainz 05,de Bundesliga,W 2-1,2,1,+1,48,2,0,0,0,1.4,1.4,+0.3,+0.3,1,0.9,+0.6,+0.6,+1.0,0.09,16,0.13,1,2,12.5,21.1,1,Match Report
488,Mainz 05,2021-10-03,1.1,,Union Berlin,de Bundesliga,L 1-2,1,2,-1,52,1,0,0,0,1.1,1.1,-0.3,-0.3,0.9,1.5,-0.1,-0.1,+0.1,0.09,12,0.08,0.25,4,33.3,14.4,1,Match Report
489,Leverkusen,2021-10-03,3.1,@,Arminia,de Bundesliga,W 4-0,4,0,+4,66,3,1,1,0,3.1,2.3,+2.6,+1.9,1.7,1.6,+0.9,+0.7,+0.3,0.14,17,0.18,0.5,6,35.3,18.4,1,Match Report
490,Eint Frankfurt,2021-10-03,0.8,@,Bayern Munich,de Bundesliga,W 2-1,2,1,+1,28,2,0,0,0,0.8,0.8,-1.3,-1.3,0.8,0.5,+1.2,+1.2,+1.2,0.16,5,0.4,0.67,3,60,26.5,0,Match Report
491,Hoffenheim,2021-10-02,1,@,Stuttgart,de Bundesliga,L 1-3,1,3,-2,59,1,0,0,0,1,1,+0.3,+0.3,1,1.2,0,0,0,0.08,13,0.08,0.25,4,30.8,17.2,0,Match Report
492,Augsburg,2021-10-02,0.8,@,Dortmund,de Bundesliga,L 1-2,1,2,-1,31,1,0,0,0,0.8,0.8,-2.2,-1.4,0.3,0.2,+0.2,+0.2,-0.3,0.13,6,0.17,0.33,3,50,15.1,0,Match Report
493,Hertha BSC,2021-10-02,1,,Freiburg,de Bundesliga,L 1-2,1,2,-1,44,1,0,0,0,1,1,+0.3,+0.3,0.9,0.9,0,0,+0.1,0.09,12,0.08,0.33,3,25,21.4,2,Match Report
494,Gladbach,2021-10-02,3.3,@,Wolfsburg,de Bundesliga,W 3-1,3,1,+2,48,3,0,1,1,3.3,2.5,+1.9,+1.3,2.3,0.9,-0.3,+0.5,+0.7,0.14,18,0.17,0.33,9,50,17.5,1,Match Report
495,Wolfsburg,2021-10-02,1.3,,Gladbach,de Bundesliga,L 1-3,1,3,-2,52,1,0,0,0,1.3,1.2,-1.9,-1.3,0.5,1.1,-0.3,-0.2,-0.5,0.1,12,0.08,0.2,5,41.7,17.4,0,Match Report
496,Stuttgart,2021-10-02,0.8,,Hoffenheim,de Bundesliga,W 3-1,3,1,+2,41,3,0,0,0,0.8,0.8,-0.3,-0.3,0.5,0.6,+2.2,+2.2,+1.5,0.05,14,0.21,0.5,6,42.9,16.9,0,Match Report
497,Freiburg,2021-10-02,0.7,@,Hertha BSC,de Bundesliga,W 2-1,2,1,+1,56,2,0,0,0,0.7,0.7,-0.3,-0.3,0.4,1.3,+1.3,+1.3,+0.6,0.07,11,0.18,0.4,5,45.5,14.9,0,Match Report
498,RB Leipzig,2021-10-02,3.2,,Bochum,de Bundesliga,W 3-0,3,0,+3,59,3,0,0,0,3.2,3.2,+1.7,+1.7,3,1.8,-0.2,-0.2,0,0.2,16,0.19,0.38,8,50,14.1,0,Match Report
499,Dortmund,2021-10-02,3,,Augsburg,de Bundesliga,W 2-1,2,1,+1,69,1,1,1,0,3,2.2,+2.2,+1.4,1.7,1.3,-1,-1.2,-0.7,0.12,19,0.05,0.33,3,15.8,19,0,Match Report
500,Bochum,2021-10-02,1.5,@,RB Leipzig,de Bundesliga,L 0-3,0,3,-3,41,0,0,0,0,1.5,1.5,-1.7,-1.7,1.5,1.3,-1.5,-1.5,-1.5,0.17,9,0,0,2,22.2,15.1,0,Match Report
501,Greuther Fürth,2021-10-01,1.3,@,Köln,de Bundesliga,L 1-3,1,3,-2,33,1,0,0,0,1.3,1.3,-1.6,-1.6,0.6,0.4,-0.3,-0.3,+0.4,0.22,7,0.14,0.33,3,42.9,11.4,0,Match Report
502,Köln,2021-10-01,2.9,,Greuther Fürth,de Bundesliga,W 3-1,3,1,+2,67,3,0,0,0,2.9,2.9,+1.6,+1.6,2.5,2.8,+0.1,+0.1,+0.5,0.16,18,0.17,0.38,8,44.4,15.5,0,Match Report
503,Augsburg,2021-09-26,0.2,@,Freiburg,de Bundesliga,L 0-3,0,3,-3,41,0,0,0,0,0.2,0.2,-2.9,-2.1,0.1,0.2,-0.2,-0.2,-0.1,0.03,9,0,0,2,22.2,27,0,Match Report
504,Stuttgart,2021-09-26,0.3,@,Bochum,de Bundesliga,D 0-0,0,0,0,56,0,0,0,0,0.3,0.3,-0.5,-0.5,0.2,0.7,-0.3,-0.3,-0.2,0.04,8,0,0,3,37.5,23.7,1,Match Report
505,Freiburg,2021-09-26,3.1,,Augsburg,de Bundesliga,W 3-0,3,0,+3,59,2,1,1,0,3.1,2.3,+2.9,+2.1,1.5,1.3,-0.1,-0.3,-0.5,0.14,17,0.12,0.33,6,35.3,16,0,Match Report
506,Bochum,2021-09-26,0.8,,Stuttgart,de Bundesliga,D 0-0,0,0,0,44,0,0,0,0,0.8,0.8,+0.5,+0.5,0.7,0.8,-0.8,-0.8,-0.7,0.05,15,0,0,4,26.7,22.1,1,Match Report
507,Hoffenheim,2021-09-25,1.5,,Wolfsburg,de Bundesliga,W 3-1,3,1,+2,50,3,0,0,0,1.5,1.5,+0.9,+0.9,0.5,1.1,+1.5,+1.5,+0.5,0.14,11,0.27,1,3,27.3,14.5,1,Match Report
